"Year","Code","Name","Loc","PC1","PC2","PC3","PCTotal","PCLRank","PCORank","GC1","GC2","GC3","GC4","GC5","GC6","GC7","GC8","GC1_8","GC9","GC10","GC9_10","GCTotal","GCLRank","GCORank","SCR1","SCR2","SCR3","SCR4","SCR5","SCTotal","SCLRank","SCORank","CCTotal","CCLRank","CCORank","RC1","RC2","RC3","RC4","RC5","RC1_5","RC6","RC7","RC8","RC9","RC10","RC6_10","RC11","RC12","RC13","RC14","RC15","RC11_15","RC16","RC17","RC18","RC19","RC20","RC16_20","RCTotal","RCLRank","RCORank","ZScore","ZSLRank","ZSORank","ALLCTotal","ALLCLRank","ALLCORank"
2010,"C5","Sthn Hlands Christian 2","Country",0,0,0,0,8,,15,15,0,20,0,0,0,0,50,0,15,15,65,,,25,35,0,30,40,130,10,,56,,,0,0,0,5,0,5,0,5,10,0,0,15,0,0,20,10,0,30,0,10,0,15,0,25,75,4,11,-1.02,,,326,9,
2010,"C6","Radford College","City",38,25,19,82,4,5,15,15,0,0,25,25,30,30,140,35,30,65,205,5,5,30,35,35,15,50,165,9,13,120,,18,5,0,0,5,0,10,0,5,10,15,20,50,10,5,0,0,0,15,0,0,0,0,0,0,75,8,11,-0.05,,20,647,9,10
2010,"C7","Snowy Mountains Grammar","Country",0,0,0,0,8,,15,15,0,0,0,0,0,0,30,0,11,11,41,,,35,60,50,5,30,180,4,11,52,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-1.61,,,273,,
2010,"C8","Sthn Hlands Christian 1","Country",0,0,0,0,8,,15,15,20,20,25,0,0,30,125,10,15,25,150,5,,20,45,50,40,40,195,1,3,108,6,,5,0,15,5,0,25,0,5,10,0,0,15,10,5,0,0,0,15,0,0,0,0,0,0,55,6,,0.23,6,16,508,6,
2010,"C9","St Clare's College","City",33,25,15,73,8,10,15,15,0,20,25,25,0,30,130,35,15,50,180,,11,20,30,0,45,30,125,,,76,,,5,0,0,5,0,10,0,5,10,0,0,15,10,5,0,0,0,15,0,0,0,0,0,0,40,,,-0.42,,,494,,
2010,"D1","St Edmund's College","City",30,25,16,71,,16,15,15,0,20,0,25,0,30,105,35,15,50,155,,,40,50,35,40,50,215,1,1,124,,15,0,10,0,5,10,25,0,5,10,0,20,35,0,5,0,0,0,5,0,10,0,0,0,10,75,8,11,1.95,1,1,640,10,11
2010,"D2","St Pauls International College","Country",35,35,19,89,1,3,15,15,20,20,0,25,0,30,125,18,35,53,178,1,12,50,30,60,20,30,190,2,5,124,4,15,0,0,0,5,0,5,0,5,10,0,20,35,10,5,0,10,0,25,15,0,0,15,0,30,95,1,4,0.93,2,7,676,1,4
2010,"D3","Sydney Tech. High School A","City",28,25,14,67,,,15,15,20,20,0,25,0,30,125,25,25,50,175,,13,10,15,30,20,30,105,,,136,10,11,5,0,0,5,0,10,15,5,10,0,0,30,10,5,0,0,0,15,15,0,0,0,0,15,70,,16,-0.83,,,553,,18
2010,"D4","Sydney Tech. High School B","City",30,40,18,88,3,4,15,15,20,20,0,0,0,30,100,35,35,70,170,,18,60,10,60,30,0,160,10,14,160,7,8,5,0,15,5,0,25,15,5,10,15,0,45,10,5,0,10,0,25,0,0,0,0,0,0,95,4,4,0.40,7,12,673,4,5
2010,"D5","Canberra College","City",33,25,15,73,8,10,15,15,20,20,0,25,0,30,125,10,15,25,150,,,20,30,10,40,60,160,10,14,192,3,3,5,0,15,5,0,25,0,5,10,0,20,35,10,5,0,10,0,25,0,10,0,0,0,10,95,4,4,0.40,8,13,670,5,6
2010,"D6","Illawarra Grammar School","City",0,0,0,0,,,15,15,20,20,0,0,0,0,70,8,10,18,88,,,10,30,60,25,30,155,,16,120,,18,5,0,0,5,0,10,0,0,10,0,0,10,10,5,0,10,0,25,15,10,0,0,0,25,70,,16,-0.85,,,433,,
2010,"D7","Trinity Christian School","City",38,35,20,93,1,1,15,15,20,20,25,0,0,30,125,20,15,35,160,,19,40,45,0,45,55,185,6,8,124,,15,5,0,0,5,0,10,0,5,10,15,20,50,0,5,0,10,0,15,15,10,0,0,0,25,100,2,2,1.31,3,3,662,7,8
2010,"D8","Wellington High School","Country",0,0,0,0,8,,15,0,20,0,0,25,0,0,60,5,19,24,84,9,,55,30,45,15,0,145,8,,60,9,,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,15,,,-0.99,10,,304,,
2010,"D9","Yass High School","Country",31,20,14,65,7,,15,15,0,0,25,0,30,30,115,10,15,25,140,6,,30,0,25,45,45,145,8,,120,5,18,0,0,0,0,0,0,0,5,10,0,0,15,0,5,0,10,0,15,0,0,0,0,0,0,30,9,,0.81,3,9,500,7,
