"Year","Code","Name","Loc","PC1","PC2","PC3","PCTotal","PCLRank","PCORank","GC1","GC2","GC3","GC4","GC5","GC6","GC7","GC8","GC1_8","GC9","GC10","GC9_10","GCTotal","GCLRank","GCORank","SCR1","SCR2","SCR3","SCR4","SCR5","SCTotal","SCLRank","SCORank","CCTotal","CCLRank","CCORank","RC1","RC2","RC3","RC4","RC5","RC1_5","RC6","RC7","RC8","RC9","RC10","RC6_10","RC11","RC12","RC13","RC14","RC15","RC11_15","RC16","RC17","RC18","RC19","RC20","RC16_20","RCTotal","RCLRank","RCORank","ZScore","ZSLRank","ZSORank","ALLCTotal","ALLCLRank","ALLCORank"
2000,"B2","Collegiates","Substitute",0,0,0,0,,,15,15,20,20,0,25,15,30,140,5,0,5,145,,,50,55,10,30,N/A,145,,,160,,,10,10,5,5,15,45,15,10,10,0,0,35,5,5,0,0,10,20,,,,,,,100,,,-0.12,,,550,,
2000,"B3","Cootamundra High School","Country",28,25,13,66,4,13,15,0,20,20,0,0,15,30,100,13,0,13,113,7,,45,20,0,40,N/A,105,8,,144,5,19,0,10,5,5,5,25,0,10,0,0,15,25,5,0,0,0,10,15,0,15,0,0,0,15,80,9,,-0.03,6,17,508,6,
2000,"B4","Daramalan College","City",0,0,0,0,,,0,0,20,20,0,25,15,30,110,13,0,13,123,,,35,5,30,35,N/A,105,,,172,,11,0,10,5,5,15,35,0,0,0,15,0,15,5,5,0,0,10,20,0,15,0,0,0,15,85,,,-1.20,,,485,,
2000,"B5","Dickson College","City",24,17,10,51,,,15,15,20,20,0,25,30,0,125,13,10,23,148,9,13,50,30,20,40,N/A,140,7,10,120,,,10,10,5,5,15,45,0,10,0,15,0,25,5,0,0,0,0,5,,,,,,,75,,,-0.92,,,534,,19
2000,"B6","Erindale College","City",33,25,14,72,7,10,15,15,20,20,25,25,30,30,180,25,26,51,231,1,1,30,45,30,60,N/A,165,3,4,180,8,8,0,10,5,5,15,35,0,10,10,0,15,35,5,5,0,20,10,40,10,15,15,0,0,40,150,4,6,2.11,1,1,798,2,2
2000,"B7","Hawker College","City",37,38,20,95,2,2,15,10,20,20,0,0,15,10,90,5,0,5,95,,,50,20,40,35,N/A,145,5,7,116,,,10,10,5,5,15,45,0,0,0,0,15,15,0,5,0,0,10,15,,,,,,25,100,,17,-0.02,,16,551,,17
2000,"B8","Karabar High School","Country",33,30,15,78,2,6,15,10,20,20,25,0,0,0,90,5,0,5,95,10,,50,40,0,10,N/A,100,10,,124,,,10,10,5,5,15,45,15,0,0,0,15,30,0,5,0,20,10,35,,,,,,,110,6,15,0.43,4,11,507,8,
2000,"B9","Lake Ginninderra College","City",36,36,18,90,3,3,10,15,20,20,25,25,15,30,160,6,32,38,198,3,3,40,30,50,60,N/A,180,2,3,208,1,1,0,10,5,5,15,35,15,10,10,15,15,65,5,5,0,20,10,40,10,15,15,0,0,40,180,2,2,1.06,4,5,856,1,1
2000,"C1","Lake Tuggeranong College","City",26,37,15,78,5,6,15,0,20,20,25,0,30,0,110,5,12,17,127,,18,40,40,45,60,N/A,185,1,1,196,5,5,0,10,5,5,0,20,0,10,10,0,15,35,5,5,0,0,10,20,10,15,0,0,0,25,100,,17,0.02,10,15,686,6,8
2000,"C2","MacKillop Catholic College","City",24,28,12,64,,18,15,0,20,0,25,25,0,25,110,5,0,5,115,,,20,25,30,5,N/A,80,,,144,,19,0,10,5,5,15,35,0,0,10,15,0,25,5,0,0,0,10,15,,,,,,,75,,,-0.23,,,478,,
2000,"C3","Marist College","City",19,22,10,51,,,15,0,20,20,25,0,30,15,125,16,29,45,170,5,6,60,25,40,35,N/A,160,4,5,180,8,8,0,10,5,5,15,35,15,0,0,0,15,30,5,5,0,0,10,20,10,15,15,0,0,40,125,7,9,-0.10,,20,686,6,8
2000,"C4","Merici College","City",20,32,13,65,10,14,15,0,20,20,25,25,15,15,135,12,0,12,147,10,14,10,55,40,10,N/A,115,10,16,200,2,2,0,10,5,5,0,20,0,10,0,0,15,25,5,0,0,0,10,15,0,15,15,0,0,30,90,,,0.76,5,6,617,9,11
2000,"C5","Monaro High School","Country",20,14,9,43,10,,15,15,20,0,25,0,15,0,90,0,0,0,90,,,10,25,30,40,N/A,105,8,,120,,,10,10,5,5,15,45,0,10,0,15,0,25,,,,,,,,,,,,,70,,,-1.22,,,428,,
2000,"C6","Moruya High School","Country",21,29,15,65,5,14,0,0,20,20,0,0,0,15,55,2,10,12,67,,,50,35,45,55,N/A,185,1,1,160,2,15,10,10,0,5,15,40,15,10,0,0,0,25,0,5,0,0,10,15,,,,,,,80,9,,-0.25,,,557,4,16
2000,"C7","Mulwaree High School","Country",0,0,0,0,,,15,0,20,20,0,0,0,20,75,12,0,12,87,,,45,20,15,5,N/A,85,,,100,,,10,10,5,5,0,30,0,10,0,0,15,25,5,5,0,0,0,10,,,,,,,65,,,-0.52,,,337,,
2000,"C8","Narrabundah College","City",19,25,11,55,,19,15,15,20,0,25,25,15,30,145,10,10,20,165,6,7,25,15,15,25,N/A,80,,,176,10,10,0,10,5,5,15,35,0,10,10,0,0,20,5,5,0,20,10,40,0,15,0,0,0,15,110,10,15,-0.81,,,586,,13
2000,"C9","Team Discovery","Substitute",20,20,10,50,,,15,15,20,20,0,25,15,0,110,13,0,13,123,,,20,35,20,50,N/A,125,,,112,,,10,10,0,5,15,40,15,0,0,0,0,15,5,5,0,0,10,20,,,,,,,75,,,0.10,,,485,,
2000,"D1","Radford College","City",31,21,13,65,10,14,15,15,20,20,25,25,30,10,160,3,29,32,192,4,4,20,35,60,30,N/A,145,5,7,164,,12,10,10,5,5,15,45,15,10,10,15,15,65,5,5,20,20,10,60,10,15,0,20,0,45,215,1,1,1.19,2,3,781,3,3
2000,"D2","St Clare's College","City",29,15,11,55,,19,15,0,20,0,25,25,15,15,115,4,6,10,125,,20,10,10,30,25,N/A,75,,,200,2,2,0,0,0,5,15,20,0,10,0,0,15,25,5,5,0,0,10,20,,,,,,10,75,,,-0.48,,,530,,
2000,"D3","St Edmund's College","City",33,21,14,68,9,12,15,0,20,20,25,0,15,30,125,2,0,2,127,,18,0,50,35,30,N/A,115,10,16,164,,12,10,10,5,5,15,45,0,10,10,0,15,35,5,5,0,0,10,20,,,,,,,100,,17,0.65,6,8,574,,14
2000,"D4","Sydney Tech. High School","City",0,0,0,0,,,15,15,20,20,25,0,15,30,140,0,10,10,150,8,12,55,35,25,0,N/A,115,10,16,152,,17,10,0,5,5,15,35,15,10,10,0,15,50,5,5,0,0,10,20,0,15,0,0,0,15,120,9,12,-1.66,,,537,,18
2000,"D5","Trinity Catholic College","Country",22,10,10,42,,,15,15,20,0,0,25,15,0,90,4,0,4,94,,,10,30,30,50,N/A,120,6,15,104,,,0,10,5,5,15,35,0,0,0,0,0,0,0,0,0,20,10,30,0,15,0,0,0,15,80,9,,-1.02,,,440,,
2000,"D6","Wagga Wagga T H","Country",22,22,11,55,7,19,15,15,20,20,25,0,30,30,155,13,21,34,189,1,5,45,15,35,50,N/A,145,3,7,152,4,17,0,10,5,0,15,30,15,10,10,0,15,50,5,5,20,20,10,60,0,0,15,0,0,15,155,2,5,0.74,2,7,696,1,6
2000,"D7","Wellington High School","Country",32,12,11,55,7,19,15,15,20,0,25,25,30,0,130,0,0,0,130,5,15,0,15,20,20,N/A,55,,,144,5,19,0,10,5,5,15,35,15,10,10,0,0,35,5,5,20,0,0,30,,,,,,,100,7,17,0.31,5,13,484,9,
2000,"D8","Yass High School","Country",0,0,0,0,,,0,15,20,20,25,25,30,20,155,5,0,5,160,2,9,15,30,20,0,N/A,65,,,128,9,,0,10,5,5,15,35,0,10,0,15,15,40,5,5,20,0,10,40,,,,,,,115,5,14,-0.09,8,19,468,10,
2000,"D9","Young Tech High School","Country",0,0,0,0,,,15,15,20,20,25,0,0,0,95,13,0,13,108,8,,15,40,40,20,N/A,115,7,16,100,,,0,0,0,5,15,20,0,10,10,0,15,35,5,5,0,20,10,40,10,15,0,0,0,25,120,4,12,0.65,3,9,443,,
